proxyId;institution;collection;category;validScientificNameId;validScientificName;validScientificNameAuthorship;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;basisOfRecord;identifiedBy;validated;catalogNumber;latitude;longitude;east;north;geometry;scientificNameRank;behavior;unspontaneus;unsureIdentification;hasImage;absent;notRecovered;dateLastModified;dateLastIdentified;occurrenceId;datasetName;datasetId;notes;habitat;sex;collectingMethod;recordNumber;fieldNumber;measurementMethod;georeferenceRemarks;preparations;otherCatalogNumbers;relatedResourceId;relationshipOfResource;typeStatus;eventTime;maximumElevationInMeters;minimumElevationInMeters;verbatimDepth;dynamicProperties;nodeId;institutionCode;collectionCode;popularNames;associatedReferences;hasErrors;blocked;qualityIssue
miljolare/fugl/1834352;Miljølære.no;fugl hos Miljølære.no;LC;4550;Turdus merula;Linnaeus, 1758;svarttrost;Fugler;Lena Karlson;29.01.2023 00:00:00;Bodø;;Bodø;Nordland;1;HumanObservasjon;;False;1834352;67,284223;14,457816;476636;7463167;POINT (476636 7463167);species;;False;False;False;False;False;06.02.2023 00:00:00;;miljolare/fugl/1834352;;00000000-0000-0000-0000-000000000000;;;;;;;;;;;;;;;;;;"{""EventID"":""1258438"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1"",""OrganismQuantityType"":""individuals"",""type"":""Event"",""references"":""https://www.miljolare.no/data/ut/art/obs/?od_id=1834352"",""taxonID"":""526"",""vernacularName"":""Svarttrost""}";429;miljolare;fugl;"[{""Lang"":""nb-NO"",""Name"":""svarttrost""},{""Lang"":""nn-NO"",""Name"":""svarttrast""},{""Lang"":""se-NO"",""Name"":""čáhppesrásttis""}]";;False;False;False
urn:uuid:846d74a2-e820-442b-89b2-99722faae748;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4252;Fringilla montifringilla;Linnaeus, 1758;bjørkefink;Fugler;Anne-Marie Austad;30.08.2024 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;1;HumanObservasjon;;False;35547978;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;moving;False;False;False;False;False;30.08.2024 14:13:38;;urn:uuid:846d74a2-e820-442b-89b2-99722faae748;;00000000-0000-0000-0000-000000000000;Activity: FlyingBy.;;;;;;;;;;;;;;;;;"{""Activity"":""FlyingBy"",""EventDate"":""2024-08-30/2024-08-30"",""Day"":""30"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""bjørkefink""},{""Lang"":""nn-NO"",""Name"":""bjørkefink""},{""Lang"":""se-NO"",""Name"":""vintán""}]";https://www.artsobservasjoner.no/Sighting/35547978;False;False;False
urn:uuid:86d3dcb6-6506-462d-bd9d-b257790f7032;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;3542;Apus apus;Linnaeus, 1758;tårnseiler;Fugler;Anne-Marie Austad;30.08.2024 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;1;HumanObservasjon;;True;35547985;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;feeding;False;False;False;False;False;21.03.2025 08:17:32;;urn:uuid:86d3dcb6-6506-462d-bd9d-b257790f7032;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-08-30/2024-08-30"",""Day"":""30"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""tårnseiler""},{""Lang"":""nn-NO"",""Name"":""tårnseglar""},{""Lang"":""se-NO"",""Name"":""seakkasoadji""}]";https://mobil.artsobservasjoner.no/sighting/35547985;False;False;False
urn:uuid:708860ad-58fb-4f07-a2cb-ec9d4b7a8c29;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4277;Hirundo rustica;Linnaeus, 1758;låvesvale;Fugler;Anne-Marie Austad;30.08.2024 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;2;HumanObservasjon;;False;35547966;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;feeding;False;False;False;False;False;30.08.2024 14:13:39;;urn:uuid:708860ad-58fb-4f07-a2cb-ec9d4b7a8c29;;00000000-0000-0000-0000-000000000000;Activity: Forage.;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""EventDate"":""2024-08-30/2024-08-30"",""Day"":""30"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""låvesvale""},{""Lang"":""nn-NO"",""Name"":""låvesvale""},{""Lang"":""se-NO"",""Name"":""láhtospálfu""}]";https://www.artsobservasjoner.no/Sighting/35547966;False;False;False
urn:uuid:a12e9b51-8e7e-40b3-84a9-def60c5bbe37;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4507;Erithacus rubecula;(Linnaeus, 1758);rødstrupe;Fugler;Anne-Marie Austad;30.08.2024 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;1;HumanObservasjon;;False;35547969;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;stationary;False;False;False;False;False;30.08.2024 14:13:39;;urn:uuid:a12e9b51-8e7e-40b3-84a9-def60c5bbe37;;00000000-0000-0000-0000-000000000000;Activity: Call.;;;;;;;;;;;;;;;;;"{""Activity"":""Call"",""EventDate"":""2024-08-30/2024-08-30"",""Day"":""30"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""rødstrupe""},{""Lang"":""nn-NO"",""Name"":""raudstrupe""},{""Lang"":""se-NO"",""Name"":""guovssoloddi""}]";https://www.artsobservasjoner.no/Sighting/35547969;False;False;False
urn:uuid:6b0d6bad-c454-4b4f-af0e-6e561d8df6ee;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4250;Fringilla coelebs;Linnaeus, 1758;bokfink;Fugler;Anne-Marie Austad;30.08.2024 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;1;HumanObservasjon;;False;35547971;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;stationary;False;False;False;False;False;30.08.2024 14:13:39;;urn:uuid:6b0d6bad-c454-4b4f-af0e-6e561d8df6ee;;00000000-0000-0000-0000-000000000000;Activity: Call.;;;;;;;;;;;;;;;;;"{""Activity"":""Call"",""EventDate"":""2024-08-30/2024-08-30"",""Day"":""30"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""se-NO"",""Name"":""beibboš""},{""Lang"":""nb-NO"",""Name"":""bokfink""},{""Lang"":""nn-NO"",""Name"":""bokfink""}]";https://www.artsobservasjoner.no/Sighting/35547971;False;False;False
urn:uuid:65dd995a-094e-4c26-bbb1-f662e387f6c9;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;VU;185920;Chloris chloris;(Linnaeus, 1758);grønnfink;Fugler;Anne-Marie Austad;30.08.2024 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;7;HumanObservasjon;;False;35547975;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;feeding;False;False;False;False;False;30.08.2024 14:13:39;;urn:uuid:65dd995a-094e-4c26-bbb1-f662e387f6c9;;00000000-0000-0000-0000-000000000000;Activity: Forage.;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""EventDate"":""2024-08-30/2024-08-30"",""Day"":""30"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""7""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""grønnfink""},{""Lang"":""nn-NO"",""Name"":""grønfink""},{""Lang"":""se-NO"",""Name"":""ruonábeibboš""}]";https://www.artsobservasjoner.no/Sighting/35547975;False;False;False
urn:uuid:b0d6c1c9-c597-47a3-b4ee-14b06c46aad0;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;4397;Passer domesticus;(Linnaeus, 1758);gråspurv;Fugler;Anne-Marie Austad;30.08.2024 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;8;HumanObservasjon;;False;35547963;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;feeding;False;False;False;False;False;30.08.2024 14:13:40;;urn:uuid:b0d6c1c9-c597-47a3-b4ee-14b06c46aad0;;00000000-0000-0000-0000-000000000000;Activity: Forage.;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""EventDate"":""2024-08-30/2024-08-30"",""Day"":""30"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""8""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""gråspurv""},{""Lang"":""nn-NO"",""Name"":""gråsporv""},{""Lang"":""se-NO"",""Name"":""ránescihci""}]";https://www.artsobservasjoner.no/Sighting/35547963;False;False;False
urn:uuid:59174729-0cf1-4e12-beb8-df04f0f9cea2;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4406;Prunella modularis;(Linnaeus, 1758);jernspurv;Fugler;Pål A. Olsvik;11.09.2024 00:00:00;Rønvikjordene, Bodø, No;100;Bodø;Nordland;1;HumanObservasjon;;False;35637686;67,283112;14,449114;476260;7463047;POINT (476260 7463047);species;feeding;False;False;True;False;False;11.09.2024 19:47:11;;urn:uuid:59174729-0cf1-4e12-beb8-df04f0f9cea2;;00000000-0000-0000-0000-000000000000;Activity: Forage.;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""EventDate"":""2024-09-11/2024-09-11"",""Day"":""11"",""Month"":""9"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""jernspurv""},{""Lang"":""nn-NO"",""Name"":""jernsporv""},{""Lang"":""se-NO"",""Name"":""ruovdecizáš""}]";https://www.artsobservasjoner.no/Sighting/35637686;False;False;False
72d151d4-eb17-11eb-89e5-dfa61e636882;GBIF-noder utenfor Norge;import hos GBIF-noder utenfor Norge;LC;4557;Turdus philomelos;C. L. Brehm, 1831;måltrost;Fugler;;01.09.2010 00:00:00;Ronvikjordene;5000;Bodø;Nordland;;HumanObservasjon;;False;3390048900;67,283333;14,45;476298;7463071;POINT (476298 7463071);species;;False;False;False;False;False;11.08.2021 02:00:00;;72d151d4-eb17-11eb-89e5-dfa61e636882;Ringing or bird recapture;00000000-0000-0000-0000-000000000000;"Lure: unknown [U] Condition: Alive & released by ringer [8]; Circumstance:Intentionally taken [20] http://www.gbif.org/occurrence/3390048900";;Indeterminate;Unknown [Z];;;;;;;;;;;;;;"{""c_ring"":""NOS"",""cod_met"":""A0"",""ver_ring"":""0"",""info_ring"":""2"",""outra_ring"":""ZZ"",""manipulate"":""U"",""mov_captur"":""0"",""age"":""3"",""status"":""U"",""broodsize"":""--"",""pullus_age"":""--"",""pul_age_ac"":""-"",""date_ac"":""0"",""ContinentOcean"":""EUROPE"",""gbifID"":""3390048900"",""publisher"":""ICNF - Instituto da Conservação da Natureza e das Florestas"",""type"":""occurrence"",""institutionID"":""53f347a7-99ce-4528-a085-5c76eb1301a0"",""lifeStage"":""Adult"",""organismID"":""8B...17878"",""municipality"":""Bodø"",""verbatimLocality"":""RONVIKJORDENE"",""verbatimCoordinateSystem"":""degrees minutes seconds"",""verbatimSRS"":""WGS84"",""georeferenceProtocol"":""1969 Euring Code"",""georeferenceSources"":""Euring database"",""taxonID"":""Euring ID:12000"",""acceptedNameUsageID"":""7901064"",""acceptedNameUsage"":""Turdus philomelos C.L.Brehm, 1831"",""taxonomicStatus"":""ACCEPTED"",""datasetKey"":""8ea87d00-f94e-4221-8f2f-2e9150132361"",""publishingCountry"":""PT"",""isSequenced"":""false"",""gbifRegion"":""EUROPE"",""publishedByGbifRegion"":""EUROPE""}";40;GBIF;import;"[{""Lang"":""nb-NO"",""Name"":""måltrost""},{""Lang"":""nn-NO"",""Name"":""måltrast""},{""Lang"":""se-NO"",""Name"":""lávlorásttis""}]";https://www.gbif.org/occurrence/3390048900;False;False;False
https://www.inaturalist.org/observations/155304785;GBIF-noder utenfor Norge;import hos GBIF-noder utenfor Norge;LC;4576;Dendrocopos major;(Linnaeus, 1758);flaggspett;Fugler;Pål A. Olsvik;17.04.2023 00:00:00;;14;Bodø;Nordland;;HumanObservasjon;Pål A. Olsvik;False;4091514493;67,282592;14,453348;476442;7462987;POINT (476442 7462987);species;;False;False;True;False;False;17.04.2023 14:52:41;17.04.2023 00:00:00;https://www.inaturalist.org/observations/155304785;iNaturalist research-grade observations;00000000-0000-0000-0000-000000000000;http://www.gbif.org/occurrence/4091514493;;;;;;;;;;;;;;;;;"{""ContinentOcean"":""EUROPE"",""gbifID"":""4091514493"",""publisher"":""iNaturalist.org"",""references"":""https://www.inaturalist.org/observations/155304785"",""verbatimLocality"":""Bodø, Norway"",""identificationID"":""350989066"",""taxonID"":""17871"",""acceptedNameUsageID"":""2477968"",""taxonomicStatus"":""ACCEPTED"",""datasetKey"":""50c9509d-22c7-4a22-a47d-8c48425ef4a7"",""publishingCountry"":""US"",""isSequenced"":""false"",""gbifRegion"":""EUROPE"",""publishedByGbifRegion"":""NORTH_AMERICA""}";40;GBIF;import;"[{""Lang"":""se-NO"",""Name"":""bihcebásčáihni""},{""Lang"":""nb-NO"",""Name"":""flaggspett""},{""Lang"":""nn-NO"",""Name"":""flaggspett""}]";https://www.gbif.org/occurrence/4091514493;False;False;False
https://www.inaturalist.org/observations/219720672;GBIF-noder utenfor Norge;import hos GBIF-noder utenfor Norge;LC;4406;Prunella modularis;(Linnaeus, 1758);jernspurv;Fugler;lukegiro;01.06.2024 00:00:00;;50;Bodø;Nordland;;HumanObservasjon;lukegiro;False;4875334360;67,283347;14,44598;476125;7463074;POINT (476125 7463074);species;;False;False;True;False;False;01.06.2024 15:11:00;01.06.2024 00:00:00;https://www.inaturalist.org/observations/219720672;iNaturalist research-grade observations;00000000-0000-0000-0000-000000000000;http://www.gbif.org/occurrence/4875334360;;;;;;;;;;;;;;;;;"{""ContinentOcean"":""EUROPE"",""gbifID"":""4875334360"",""publisher"":""iNaturalist.org"",""references"":""https://www.inaturalist.org/observations/219720672"",""verbatimLocality"":""Bodø, 18, NO"",""identificationID"":""495068763"",""taxonID"":""13988"",""acceptedNameUsageID"":""5231763"",""taxonomicStatus"":""ACCEPTED"",""datasetKey"":""50c9509d-22c7-4a22-a47d-8c48425ef4a7"",""publishingCountry"":""CA"",""isSequenced"":""false"",""gbifRegion"":""EUROPE"",""publishedByGbifRegion"":""NORTH_AMERICA""}";40;GBIF;import;"[{""Lang"":""nb-NO"",""Name"":""jernspurv""},{""Lang"":""nn-NO"",""Name"":""jernsporv""},{""Lang"":""se-NO"",""Name"":""ruovdecizáš""}]";https://www.gbif.org/occurrence/4875334360;False;False;False
urn:uuid:33788ec9-19e2-404d-87ba-4a3b533bdf34;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;4426;Sturnus vulgaris;Linnaeus, 1758;stær;Fugler;John Kristiansen;28.03.2025 00:00:00;Forsøksgården, Bodø, No;25;Bodø;Nordland;15;HumanObservasjon;;False;36819709;67,284455;14,453138;476435;7463195;POINT (476435 7463195);species;feeding;False;False;True;False;False;28.03.2025 17:18:56;;urn:uuid:33788ec9-19e2-404d-87ba-4a3b533bdf34;;00000000-0000-0000-0000-000000000000;Activity: Forage.;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""EventDate"":""2025-03-28/2025-03-28"",""Day"":""28"",""Month"":""3"",""Year"":""2025"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""15""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""stær""},{""Lang"":""nn-NO"",""Name"":""stare""},{""Lang"":""se-NO"",""Name"":""stárra""}]";https://mobil.artsobservasjoner.no/sighting/36819709;False;False;False
miljolare/fugl/2136911;Miljølære.no;fugl hos Miljølære.no;LC;4158;Cinclus cinclus;(Linnaeus, 1758);fossekall;Fugler;Jahn Olav Svartsund;08.01.2025 00:00:00;Elveparken;;Bodø;Nordland;1;HumanObservasjon;;False;2136911;67,283073;14,446634;476153;7463043;POINT (476153 7463043);species;;False;False;False;False;False;08.01.2025 00:00:00;;miljolare/fugl/2136911;;00000000-0000-0000-0000-000000000000;;;;;;;;;;;;;;;;;;"{""EventID"":""1305054"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1"",""OrganismQuantityType"":""individuals"",""type"":""Event"",""references"":""https://www.miljolare.no/data/ut/art/obs/?od_id=2136911"",""taxonID"":""530"",""vernacularName"":""Fossekall""}";429;miljolare;fugl;"[{""Lang"":""nb-NO"",""Name"":""fossekall""},{""Lang"":""nn-NO"",""Name"":""fossekall""},{""Lang"":""se-NO"",""Name"":""guoikgáhrit""}]";;False;False;False
miljolare/fugl/2136912;Miljølære.no;fugl hos Miljølære.no;LC;4263;Pyrrhula pyrrhula;(Linnaeus, 1758);dompap;Fugler;Jahn Olav Svartsund;08.01.2025 00:00:00;Elveparken;;Bodø;Nordland;6;HumanObservasjon;;False;2136912;67,283073;14,446634;476153;7463043;POINT (476153 7463043);species;;False;False;False;False;False;08.01.2025 00:00:00;;miljolare/fugl/2136912;;00000000-0000-0000-0000-000000000000;;;;;;;;;;;;;;;;;;"{""EventID"":""1305055"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""6"",""OrganismQuantityType"":""individuals"",""type"":""Event"",""references"":""https://www.miljolare.no/data/ut/art/obs/?od_id=2136912"",""taxonID"":""507"",""vernacularName"":""Dompap""}";429;miljolare;fugl;"[{""Lang"":""se-NO"",""Name"":""ruksesruoivil""},{""Lang"":""nb-NO"",""Name"":""dompap""},{""Lang"":""nn-NO"",""Name"":""dompap""}]";;False;False;False
miljolare/fugl/2136930;Miljølære.no;fugl hos Miljølære.no;LC;3461;Anas platyrhynchos;Linnaeus, 1758;stokkand;Fugler;Jahn Olav Svartsund;14.01.2025 00:00:00;Elveparken;;Bodø;Nordland;25;HumanObservasjon;;False;2136930;67,283073;14,446634;476153;7463043;POINT (476153 7463043);species;;False;False;False;False;False;14.01.2025 00:00:00;;miljolare/fugl/2136930;;00000000-0000-0000-0000-000000000000;;;;;;;;;;;;;;;;;;"{""EventID"":""1305059"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""25"",""OrganismQuantityType"":""individuals"",""type"":""Event"",""references"":""https://www.miljolare.no/data/ut/art/obs/?od_id=2136930"",""taxonID"":""158"",""vernacularName"":""Stokkand""}";429;miljolare;fugl;"[{""Lang"":""nb-NO"",""Name"":""stokkand""},{""Lang"":""nn-NO"",""Name"":""stokkand""},{""Lang"":""se-NO"",""Name"":""duoršu""}]";;False;False;False
miljolare/fugl/2148318;Miljølære.no;fugl hos Miljølære.no;LC;4478;Regulus regulus;(Linnaeus, 1758);fuglekonge;Fugler;Jahn Olav Svartsund;19.04.2025 00:00:00;Elveparken;;Bodø;Nordland;1;HumanObservasjon;;False;2148318;67,283073;14,446634;476153;7463043;POINT (476153 7463043);species;;False;False;False;False;False;19.04.2025 00:00:00;;miljolare/fugl/2148318;;00000000-0000-0000-0000-000000000000;;;;;;;;;;;;;;;;;;"{""EventID"":""1310744"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1"",""OrganismQuantityType"":""individuals"",""type"":""Event"",""references"":""https://www.miljolare.no/data/ut/art/obs/?od_id=2148318"",""taxonID"":""480"",""vernacularName"":""Fuglekonge""}";429;miljolare;fugl;"[{""Lang"":""nb-NO"",""Name"":""fuglekonge""},{""Lang"":""nn-NO"",""Name"":""fuglekonge""},{""Lang"":""se-NO"",""Name"":""gollegahpir""}]";;False;False;False
urn:uuid:070ef615-1c27-4f38-9c8b-971fc080f9f3;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4332;Motacilla alba;Linnaeus, 1758;linerle;Fugler;Anne-Marie Austad;07.05.2025 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;5;HumanObservasjon;;False;37228390;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;feeding;False;False;False;False;False;07.05.2025 14:05:06;;urn:uuid:070ef615-1c27-4f38-9c8b-971fc080f9f3;;00000000-0000-0000-0000-000000000000;Activity: Forage.;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""EventDate"":""2025-05-07/2025-05-07"",""Day"":""7"",""Month"":""5"",""Year"":""2025"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""5""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""linerle""},{""Lang"":""nn-NO"",""Name"":""linerle""},{""Lang"":""se-NO"",""Name"":""beštor""}]";https://mobil.artsobservasjoner.no/sighting/37228390;False;False;False
urn:uuid:dbe0650d-b973-4828-974c-f5ffed2881db;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4322;Anthus pratensis;(Linnaeus, 1758);heipiplerke;Fugler;Anne-Marie Austad;07.05.2025 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;15;HumanObservasjon;;False;37228397;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;possiblereproductive;False;False;False;False;False;07.05.2025 14:05:06;;urn:uuid:dbe0650d-b973-4828-974c-f5ffed2881db;;00000000-0000-0000-0000-000000000000;Activity: InNestingHabitat.;;;;;;;;;;;;;;;;;"{""Activity"":""InNestingHabitat"",""EventDate"":""2025-05-07/2025-05-07"",""Day"":""7"",""Month"":""5"",""Year"":""2025"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""15""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""heipiplerke""},{""Lang"":""nn-NO"",""Name"":""heipiplerke""},{""Lang"":""se-NO"",""Name"":""niitocivkkán""}]";https://mobil.artsobservasjoner.no/sighting/37228397;False;False;False
urn:uuid:2e2f6f7f-6c2f-460a-8258-7d155e1f60a5;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4458;Phylloscopus collybita;(Vieillot, 1817);gransanger;Fugler;Anne-Marie Austad;07.05.2025 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;4;HumanObservasjon;;False;37228400;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;possiblereproductive;False;False;False;False;False;07.05.2025 14:05:06;;urn:uuid:2e2f6f7f-6c2f-460a-8258-7d155e1f60a5;;00000000-0000-0000-0000-000000000000;Activity: Display/Song.;;;;;;;;;;;;;;;;;"{""Activity"":""Display/Song"",""EventDate"":""2025-05-07/2025-05-07"",""Day"":""7"",""Month"":""5"",""Year"":""2025"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""4""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""gransanger""},{""Lang"":""nn-NO"",""Name"":""gransongar""},{""Lang"":""se-NO"",""Name"":""skilkeskálka""}]";https://mobil.artsobservasjoner.no/sighting/37228400;False;False;False
urn:uuid:ce71138a-c484-48c7-9794-08505c11f2b4;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;185969;Acanthis flammea;(Linnaeus, 1758);gråsisik;Fugler;Anne-Marie Austad;07.05.2025 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;4;HumanObservasjon;;False;37228425;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;moving;False;False;False;False;False;07.05.2025 14:05:06;;urn:uuid:ce71138a-c484-48c7-9794-08505c11f2b4;;00000000-0000-0000-0000-000000000000;Activity: FlyingBy.;;;;;;;;;;;;;;;;;"{""Activity"":""FlyingBy"",""EventDate"":""2025-05-07/2025-05-07"",""Day"":""7"",""Month"":""5"",""Year"":""2025"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""4""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""gråsisik""},{""Lang"":""nn-NO"",""Name"":""gråsisik""},{""Lang"":""se-NO"",""Name"":""upmolcizáš""}]";https://mobil.artsobservasjoner.no/sighting/37228425;False;False;False
